No,X,Y,Z,Tabel
24359,0.021546,-0.096683,0.020506,Non-Gempa
24360,0.029938,-0.099821,0.013105,Non-Gempa
24361,0.031073,-0.097867,0.009089,Non-Gempa
24362,0.021987,-0.092535,0.005756,Non-Gempa
24363,0.001788,-0.086446,0.000296,Non-Gempa
24364,-0.02689,-0.08205,-0.008406,Non-Gempa
24365,-0.059681,-0.080671,-0.019135,Non-Gempa
24366,-0.0928,-0.082196,-0.029194,Non-Gempa
24367,-0.122839,-0.085406,-0.035714,Non-Gempa
24368,-0.145756,-0.088766,-0.036442,Non-Gempa
24369,-0.157494,-0.091251,-0.030174,Non-Gempa
24370,-0.155876,-0.092769,-0.017181,Non-Gempa
24371,-0.142194,-0.094084,0.000332,Non-Gempa
24372,-0.120592,-0.096267,0.018076,Non-Gempa
24373,-0.094779,-0.100142,0.030358,Non-Gempa
24374,-0.066304,-0.106066,0.031946,Non-Gempa
24375,-0.037304,-0.113842,0.020208,Non-Gempa
24376,-0.012456,-0.122534,-0.003701,Non-Gempa
24377,0.00447,-0.130485,-0.035158,Non-Gempa
24378,0.014118,-0.135828,-0.068045,Non-Gempa
24379,0.019409,-0.137237,-0.096972,Non-Gempa
24380,0.021361,-0.134462,-0.11837,Non-Gempa
24381,0.018069,-0.128315,-0.130385,Non-Gempa
24382,0.007028,-0.119974,-0.132012,Non-Gempa
24383,-0.011333,-0.110321,-0.122635,Non-Gempa
24384,-0.033013,-0.099926,-0.102723,Non-Gempa
24385,-0.054624,-0.089296,-0.074885,Non-Gempa
24386,-0.076314,-0.078901,-0.044085,Non-Gempa
24387,-0.098411,-0.068986,-0.016614,Non-Gempa
24388,-0.117603,-0.059401,0.002101,Non-Gempa
24389,-0.128847,-0.049741,0.009468,Non-Gempa
24390,-0.129368,-0.039837,0.006239,Non-Gempa
24391,-0.119617,-0.029932,-0.004158,Non-Gempa
24392,-0.101619,-0.020059,-0.016822,Non-Gempa
24393,-0.076911,-0.009378,-0.026539,Non-Gempa
24394,-0.045951,0.003669,-0.028598,Non-Gempa
24395,-0.009648,0.020619,-0.01953,Non-Gempa
24396,0.029333,0.042199,0.002036,Non-Gempa
24397,0.067569,0.068027,0.034716,Non-Gempa
24398,0.102528,0.096994,0.074374,Non-Gempa
24399,0.132881,0.127606,0.114857,Non-Gempa
24400,0.15794,0.157706,0.149366,Non-Gempa
24401,0.000984,0.017165,-0.002202,Non-Gempa
24402,0.001062,0.0121,-0.002337,Non-Gempa
24403,0.00097,0.00483,-0.002269,Non-Gempa
24404,0.000877,-0.002109,-0.000588,Non-Gempa
24405,0.00084,-0.006797,0.003129,Non-Gempa
24406,0.000798,-0.008586,0.008001,Non-Gempa
24407,0.000681,-0.007988,0.012387,Non-Gempa
24408,0.0005,-0.006062,0.014871,Non-Gempa
24409,0.000319,-0.003798,0.01485,Non-Gempa
24410,0.000138,-0.001856,0.012287,Non-Gempa
24411,-0.000147,-0.000515,0.007461,Non-Gempa
24412,-0.000566,0.000309,0.001365,Non-Gempa
24413,-0.000953,0.000927,-0.004144,Non-Gempa
24414,-0.0011,0.001513,-0.00729,Non-Gempa
24415,-0.000973,0.001918,-0.00756,Non-Gempa
24416,-0.000701,0.001922,-0.005921,Non-Gempa
24417,-0.000442,0.001563,-0.004041,Non-Gempa
24418,-0.000275,0.001116,-0.002969,Non-Gempa
24419,-0.00018,0.00084,-0.00244,Non-Gempa
24420,-0.0001,0.000785,-0.001587,Non-Gempa
24421,0.000005,0.000825,-0.000092,Non-Gempa
24422,0.000134,0.000923,0.001398,Non-Gempa
24423,0.000254,0.001301,0.0017,Non-Gempa
24424,0.00031,0.002209,0.000048,Non-Gempa
24425,0.000254,0.00364,-0.003148,Non-Gempa
24426,0.000099,0.005334,-0.006371,Non-Gempa
24427,-0.000056,0.006914,-0.007814,Non-Gempa
24428,-0.000096,0.007935,-0.006553,Non-Gempa
24429,0.000036,0.00795,-0.003242,Non-Gempa
24430,0.000326,0.006682,0.000353,Non-Gempa
24431,0.000695,0.004223,0.002477,Non-Gempa
24432,0.000972,0.001036,0.002401,Non-Gempa
24433,0.000952,-0.002318,0.000784,Non-Gempa
24434,0.0006,-0.005662,-0.000922,Non-Gempa
24435,0.00014,-0.00935,-0.001454,Non-Gempa
24436,-0.000169,-0.013693,-0.000431,Non-Gempa
24437,-0.000289,-0.018262,0.001533,Non-Gempa
24438,-0.000364,-0.021814,0.003391,Non-Gempa
24439,-0.000523,-0.022874,0.004381,Non-Gempa
24440,-0.000737,-0.020677,0.00439,Non-Gempa
24441,-0.000847,-0.015719,0.003894,Non-Gempa
24442,-0.000753,-0.009394,0.003548,Non-Gempa
24443,-0.000539,-0.003256,0.003714,Non-Gempa
24444,-0.000343,0.001448,0.00422,Non-Gempa
24445,-0.000211,0.004069,0.004394,Non-Gempa
24446,-0.000138,0.004852,0.003418,Non-Gempa
24447,-0.000158,0.004977,0.00084,Non-Gempa
24448,-0.000315,0.00603,-0.002959,Non-Gempa
24449,-0.000588,0.009082,-0.006767,Non-Gempa
24450,-0.000902,0.013823,-0.009255,Non-Gempa
24451,-0.001168,0.018544,-0.00983,Non-Gempa
24452,-0.00129,0.021384,-0.008916,Non-Gempa
24453,-0.001182,0.02161,-0.007475,Non-Gempa
24454,-0.000867,0.019721,-0.005955,Non-Gempa
24455,-0.000508,0.016753,-0.003736,Non-Gempa
24456,-0.00027,0.013556,0.00012,Non-Gempa
24457,-0.000177,0.010474,0.00572,Non-Gempa
24458,-0.000112,0.00757,0.011948,Non-Gempa
24459,0.000032,0.0049,0.01697,Non-Gempa
24460,0.000215,0.002468,0.019286,Non-Gempa
24461,0.000271,0.000148,0.018396,Non-Gempa
24462,0.000151,-0.00212,0.014454,Non-Gempa
24463,0.000033,-0.004151,0.007801,Non-Gempa
24464,0.000043,-0.005722,-0.000761,Non-Gempa
24465,0.000028,-0.006878,-0.00966,Non-Gempa
24466,-0.000204,-0.007992,-0.017007,Non-Gempa
24467,-0.000583,-0.009543,-0.021403,Non-Gempa
24468,-0.000845,-0.011738,-0.022365,Non-Gempa
24469,-0.000816,-0.014244,-0.020083,Non-Gempa
24470,-0.000588,-0.016268,-0.014671,Non-Gempa
24471,-0.000439,-0.016912,-0.006006,Non-Gempa
24472,-0.000532,-0.01566,0.005157,Non-Gempa
24473,-0.000739,-0.012791,0.016246,Non-Gempa
24474,-0.000844,-0.009467,0.023638,Non-Gempa
24475,-0.000789,-0.007288,0.024436,Non-Gempa
24476,-0.000638,-0.007323,0.018016,Non-Gempa
24477,-0.000432,-0.009375,0.006431,Non-Gempa
24478,-0.000183,-0.012186,-0.006734,Non-Gempa
24479,0.000059,-0.014182,-0.017921,Non-Gempa
24480,0.000216,-0.014161,-0.02448,Non-Gempa
24481,0.000235,-0.011586,-0.025034,Non-Gempa
24482,0.00013,-0.006412,-0.019646,Non-Gempa
24483,-0.000021,0.001065,-0.0098,Non-Gempa
24484,-0.000126,0.009983,0.002027,Non-Gempa
24485,-0.000152,0.018763,0.013111,Non-Gempa
24486,-0.000159,0.025508,0.02132,Non-Gempa
24487,-0.000264,0.028736,0.02561,Non-Gempa
24488,-0.000495,0.028007,0.025841,Non-Gempa
24489,-0.000717,0.02411,0.022338,Non-Gempa
24490,-0.000756,0.018649,0.015673,Non-Gempa
24491,-0.00057,0.013388,0.006714,Non-Gempa
24492,-0.000308,0.009756,-0.003195,Non-Gempa
24493,-0.000198,0.008507,-0.012264,Non-Gempa
24494,-0.000331,0.009549,-0.018697,Non-Gempa
24495,-0.000572,0.011939,-0.021289,Non-Gempa
24496,-0.000731,0.014159,-0.019795,Non-Gempa
24497,-0.000747,0.014564,-0.014999,Non-Gempa
24498,-0.000644,0.0119,-0.008433,Non-Gempa
24499,-0.000433,0.005805,-0.001803,Non-Gempa
24500,-0.00017,-0.002882,0.003727,Non-Gempa
24501,-0.000014,-0.012233,0.007878,Non-Gempa
24502,-0.000094,-0.019955,0.010833,Non-Gempa
24503,-0.000354,-0.024308,0.012525,Non-Gempa
24504,-0.000567,-0.024721,0.012307,Non-Gempa
24505,-0.00052,-0.021871,0.009355,Non-Gempa
24506,-0.000236,-0.017188,0.003747,Non-Gempa
24507,0.000002,-0.012262,-0.002943,Non-Gempa
24508,-0.00003,-0.008512,-0.008441,Non-Gempa
24509,-0.000244,-0.006963,-0.011045,Non-Gempa
24510,-0.00042,-0.007893,-0.01024,Non-Gempa
24511,-0.000472,-0.010572,-0.006585,Non-Gempa
24512,-0.000431,-0.013405,-0.001204,Non-Gempa
24513,-0.000323,-0.014521,0.00459,Non-Gempa
24514,-0.000172,-0.012673,0.009285,Non-Gempa
24515,-0.000041,-0.007895,0.011289,Non-Gempa
24516,0.000025,-0.001421,0.009601,Non-Gempa
24517,0.000069,0.004947,0.004438,Non-Gempa
24518,0.000176,0.009665,-0.002845,Non-Gempa
24519,0.000376,0.012042,-0.010349,Non-Gempa
24520,0.000587,0.012294,-0.016292,Non-Gempa
24521,0.000674,0.011186,-0.019484,Non-Gempa
24522,0.000596,0.009549,-0.01946,Non-Gempa
24523,0.000459,0.008031,-0.01636,Non-Gempa
24524,0.000346,0.007275,-0.010688,Non-Gempa
24525,0.000187,0.007999,-0.00312,Non-Gempa
24526,-0.000096,0.010556,0.005506,Non-Gempa
24527,-0.000437,0.014369,0.01408,Non-Gempa
24528,-0.000696,0.017843,0.021167,Non-Gempa
24529,-0.000808,0.018952,0.025257,Non-Gempa
24530,-0.000774,0.016354,0.025405,Non-Gempa
24531,-0.000596,0.010218,0.021717,Non-Gempa
24532,-0.000286,0.002045,0.015161,Non-Gempa
24533,0.000078,-0.006042,0.007039,Non-Gempa
24534,0.000329,-0.011983,-0.001422,Non-Gempa
24535,0.000303,-0.014407,-0.009117,Non-Gempa
24536,0.000014,-0.0132,-0.014848,Non-Gempa
24537,-0.000306,-0.009645,-0.017391,Non-Gempa
24538,-0.000444,-0.005762,-0.016198,Non-Gempa
24539,-0.000399,-0.003281,-0.012036,Non-Gempa
24540,-0.000264,-0.002856,-0.006707,Non-Gempa
24541,-0.000066,-0.003947,-0.002093,Non-Gempa
24542,0.000154,-0.005505,0.000895,Non-Gempa
24543,0.000239,-0.006682,0.002611,Non-Gempa
24544,0.000035,-0.006919,0.00378,Non-Gempa
24545,-0.000411,-0.005758,0.004452,Non-Gempa
24546,-0.000833,-0.002918,0.003932,Non-Gempa
24547,-0.000944,0.001446,0.001527,Non-Gempa
24548,-0.000745,0.006532,-0.002492,Non-Gempa
24549,-0.000583,0.010968,-0.006531,Non-Gempa
24550,-0.000767,0.013255,-0.008423,Non-Gempa
24551,-0.001225,0.012417,-0.006631,Non-Gempa
24552,-0.001658,0.008528,-0.001063,Non-Gempa
24553,-0.001888,0.002857,0.006822,Non-Gempa
24554,-0.001979,-0.002603,0.014687,Non-Gempa
24555,-0.002111,-0.005946,0.020282,Non-Gempa
24556,-0.002371,-0.006124,0.02222,Non-Gempa
24557,-0.002665,-0.003258,0.02033,Non-Gempa
24558,-0.002858,0.001741,0.015482,Non-Gempa
24559,-0.002941,0.007742,0.009113,Non-Gempa
24560,-0.002986,0.013695,0.002696,Non-Gempa
24561,-0.003047,0.018767,-0.002593,Non-Gempa
24562,-0.003126,0.022485,-0.005892,Non-Gempa
24563,-0.003255,0.024758,-0.006488,Non-Gempa
24564,-0.003566,0.025631,-0.003748,Non-Gempa
24565,-0.004214,0.025,0.002571,Non-Gempa
24566,-0.005092,0.022628,0.011643,Non-Gempa
24567,-0.005699,0.018457,0.021402,Non-Gempa
24568,-0.005429,0.013073,0.029555,Non-Gempa
24569,-0.003934,0.007803,0.034847,Non-Gempa
24570,-0.001134,0.004068,0.037409,Non-Gempa
24571,0.002958,0.00258,0.038107,Non-Gempa
24572,0.00833,0.003047,0.037354,Non-Gempa
24573,0.014797,0.004417,0.034567,Non-Gempa
24574,0.021624,0.005499,0.029084,Non-Gempa
24575,0.027443,0.005535,0.021239,Non-Gempa
24576,0.030831,0.004357,0.012317,Non-Gempa
24577,0.030891,0.002054,0.003859,Non-Gempa
24578,0.027252,-0.001709,-0.002808,Non-Gempa
24579,0.01987,-0.008173,-0.006644,Non-Gempa
24580,0.009157,-0.019163,-0.006738,Non-Gempa
24581,-0.0037,-0.035897,-0.002408,Non-Gempa
24582,-0.016614,-0.057365,0.006248,Non-Gempa
24583,-0.026963,-0.079756,0.018027,Non-Gempa
24584,-0.032486,-0.098071,0.031228,Non-Gempa
24585,-0.032042,-0.108624,0.044632,Non-Gempa
24586,-0.025631,-0.110535,0.058028,Non-Gempa
24587,-0.014025,-0.10511,0.07192,Non-Gempa
24588,0.001516,-0.093207,0.08642,Non-Gempa
24589,0.019365,-0.073814,0.100408,Non-Gempa
24590,0.037544,-0.046505,0.111922,Non-Gempa
24591,0.053712,-0.015192,0.11934,Non-Gempa
24592,0.065175,0.010873,0.122448,Non-Gempa
24593,0.069142,0.021262,0.122424,Non-Gempa
24594,0.063331,0.01335,0.12019,Non-Gempa
24595,0.046611,-0.001902,0.114468,Non-Gempa
24596,0.019316,-0.005051,0.10107,Non-Gempa
24597,-0.016768,0.019303,0.073733,Non-Gempa
24598,-0.058644,0.070192,0.026242,Non-Gempa
24599,-0.102353,0.12802,-0.04566,Non-Gempa
24600,-0.143136,0.168419,-0.143434,Non-Gempa
24601,-0.004511,-0.053562,-0.000268,Non-Gempa
24602,-0.004261,-0.047373,0.000421,Non-Gempa
24603,-0.003939,-0.038531,0.001014,Non-Gempa
24604,-0.003584,-0.027479,0.001248,Non-Gempa
24605,-0.00315,-0.014942,0.00105,Non-Gempa
24606,-0.00252,-0.001582,0.000488,Non-Gempa
24607,-0.001618,0.012141,-0.000298,Non-Gempa
24608,-0.00057,0.025627,-0.001134,Non-Gempa
24609,0.000284,0.037817,-0.001828,Non-Gempa
24610,0.000662,0.047433,-0.002268,Non-Gempa
24611,0.000576,0.053491,-0.002575,Non-Gempa
24612,0.000206,0.055622,-0.002978,Non-Gempa
24613,-0.000361,0.054079,-0.003306,Non-Gempa
24614,-0.001256,0.049458,-0.002876,Non-Gempa
24615,-0.002727,0.04244,-0.001351,Non-Gempa
24616,-0.004881,0.033777,0.000485,Non-Gempa
24617,-0.007546,0.02433,0.001172,Non-Gempa
24618,-0.010413,0.014938,-0.000279,Non-Gempa
24619,-0.013244,0.006204,-0.003501,Non-Gempa
24620,-0.015871,-0.001627,-0.006895,Non-Gempa
24621,-0.018086,-0.008579,-0.008955,Non-Gempa
24622,-0.019559,-0.014676,-0.009408,Non-Gempa
24623,-0.019826,-0.019731,-0.00893,Non-Gempa
24624,-0.018343,-0.023429,-0.008272,Non-Gempa
24625,-0.014654,-0.025618,-0.007845,Non-Gempa
24626,-0.008633,-0.026572,-0.007777,Non-Gempa
24627,-0.000578,-0.026981,-0.008114,Non-Gempa
24628,0.009016,-0.027521,-0.00894,Non-Gempa
24629,0.019678,-0.028501,-0.010327,Non-Gempa
24630,0.030885,-0.029946,-0.012243,Non-Gempa
24631,0.041909,-0.03187,-0.014518,Non-Gempa
24632,0.051867,-0.034336,-0.016837,Non-Gempa
24633,0.059926,-0.03733,-0.018699,Non-Gempa
24634,0.065481,-0.040623,-0.019586,Non-Gempa
24635,0.068221,-0.043764,-0.019419,Non-Gempa
24636,0.068057,-0.046266,-0.018796,Non-Gempa
24637,0.065103,-0.047758,-0.018594,Non-Gempa
24638,0.059774,-0.047918,-0.019372,Non-Gempa
24639,0.052785,-0.046363,-0.021162,Non-Gempa
24640,0.044842,-0.042708,-0.023599,Non-Gempa
24641,0.036396,-0.036712,-0.026183,Non-Gempa
24642,0.027763,-0.02834,-0.028497,Non-Gempa
24643,0.019253,-0.017727,-0.030271,Non-Gempa
24644,0.010991,-0.00509,-0.031419,Non-Gempa
24645,0.002732,0.009264,-0.032101,Non-Gempa
24646,-0.005928,0.024753,-0.032711,Non-Gempa
24647,-0.015075,0.040375,-0.03366,Non-Gempa
24648,-0.024094,0.054795,-0.035138,Non-Gempa
24649,-0.031633,0.066628,-0.037048,Non-Gempa
24650,-0.036096,0.074739,-0.03913,Non-Gempa
24651,-0.03621,0.078416,-0.041156,Non-Gempa
24652,-0.031273,0.077285,-0.043098,Non-Gempa
24653,-0.021198,0.071168,-0.04512,Non-Gempa
24654,-0.00653,0.06006,-0.047423,Non-Gempa
24655,0.011545,0.04417,-0.050008,Non-Gempa
24656,0.031255,0.023969,-0.052651,Non-Gempa
24657,0.050356,0.000239,-0.055199,Non-Gempa
24658,0.066305,-0.025861,-0.057749,Non-Gempa
24659,0.076617,-0.052754,-0.060338,Non-Gempa
24660,0.079443,-0.078494,-0.06263,Non-Gempa
24661,0.074089,-0.100939,-0.064128,Non-Gempa
24662,0.061124,-0.118066,-0.064655,Non-Gempa
24663,0.042148,-0.128296,-0.064609,Non-Gempa
24664,0.01931,-0.13071,-0.064732,Non-Gempa
24665,-0.005132,-0.12511,-0.06541,Non-Gempa
24666,-0.029038,-0.111916,-0.066237,Non-Gempa
24667,-0.050474,-0.092079,-0.066465,Non-Gempa
24668,-0.067769,-0.06712,-0.06567,Non-Gempa
24669,-0.079634,-0.039108,-0.063936,Non-Gempa
24670,-0.085349,-0.010434,-0.061681,Non-Gempa
24671,-0.084943,0.016523,-0.059462,Non-Gempa
24672,-0.079253,0.039616,-0.057797,Non-Gempa
24673,-0.069785,0.057011,-0.056949,Non-Gempa
24674,-0.058365,0.067166,-0.056784,Non-Gempa
24675,-0.046808,0.069021,-0.056846,Non-Gempa
24676,-0.03679,0.062486,-0.056647,Non-Gempa
24677,-0.029782,0.048646,-0.056042,Non-Gempa
24678,-0.026865,0.029177,-0.055342,Non-Gempa
24679,-0.028456,0.005647,-0.054924,Non-Gempa
24680,-0.034069,-0.020598,-0.054795,Non-Gempa
24681,-0.042311,-0.048099,-0.05455,Non-Gempa
24682,-0.051219,-0.074967,-0.053602,Non-Gempa
24683,-0.05879,-0.09892,-0.051447,Non-Gempa
24684,-0.063443,-0.117817,-0.047845,Non-Gempa
24685,-0.064299,-0.130139,-0.0429,Non-Gempa
24686,-0.061179,-0.134963,-0.036978,Non-Gempa
24687,-0.054443,-0.131805,-0.03045,Non-Gempa
24688,-0.044796,-0.120735,-0.02348,Non-Gempa
24689,-0.033105,-0.10247,-0.016052,Non-Gempa
24690,-0.020255,-0.078146,-0.008185,Non-Gempa
24691,-0.007022,-0.049077,-0.000164,Non-Gempa
24692,0.006049,-0.016867,0.007418,Non-Gempa
24693,0.018768,0.016378,0.013928,Non-Gempa
24694,0.031357,0.048107,0.019027,Non-Gempa
24695,0.044323,0.07565,0.022727,Non-Gempa
24696,0.058085,0.096674,0.025168,Non-Gempa
24697,0.072552,0.109474,0.026251,Non-Gempa
24698,0.08694,0.11294,0.025542,Non-Gempa
24699,0.099902,0.106545,0.022695,Non-Gempa
24700,0.109944,0.090664,0.01787,Non-Gempa
24701,0.115729,0.066809,0.011619,Non-Gempa
24702,0.116019,0.037407,0.004502,Non-Gempa
24703,0.10961,0.005401,-0.003136,Non-Gempa
24704,0.095657,-0.026007,-0.011084,Non-Gempa
24705,0.074201,-0.053587,-0.018956,Non-Gempa
24706,0.046519,-0.074493,-0.026067,Non-Gempa
24707,0.01504,-0.086679,-0.031769,Non-Gempa
24708,-0.01727,-0.089107,-0.035781,Non-Gempa
24709,-0.047565,-0.081769,-0.038037,Non-Gempa
24710,-0.073386,-0.065625,-0.038463,Non-Gempa
24711,-0.092697,-0.042551,-0.037076,Non-Gempa
24712,-0.103946,-0.015262,-0.034186,Non-Gempa
24713,-0.106165,0.013,-0.030329,Non-Gempa
24714,-0.099028,0.03917,-0.026045,Non-Gempa
24715,-0.082908,0.060956,-0.021711,Non-Gempa
24716,-0.058958,0.076891,-0.017565,Non-Gempa
24717,-0.029212,0.08611,-0.013916,Non-Gempa
24718,0.003366,0.088209,-0.01125,Non-Gempa
24719,0.035012,0.083223,-0.01001,Non-Gempa
24720,0.061578,0.071621,-0.010388,Non-Gempa
24721,0.079108,0.054297,-0.012409,Non-Gempa
24722,0.084468,0.03256,-0.01603,Non-Gempa
24723,0.075993,0.008113,-0.020989,Non-Gempa
24724,0.054086,-0.017033,-0.026719,Non-Gempa
24725,0.021524,-0.040778,-0.032619,Non-Gempa
24726,-0.016829,-0.061313,-0.03837,Non-Gempa
24727,-0.054869,-0.077433,-0.043892,Non-Gempa
24728,-0.086528,-0.088559,-0.049057,Non-Gempa
24729,-0.107012,-0.094498,-0.053449,Non-Gempa
24730,-0.113632,-0.095106,-0.05635,Non-Gempa
24731,-0.106222,-0.090172,-0.057068,Non-Gempa
24732,-0.087185,-0.079714,-0.055301,Non-Gempa
24733,-0.061097,-0.064296,-0.051246,Non-Gempa
24734,-0.033745,-0.044974,-0.045419,Non-Gempa
24735,-0.01088,-0.023073,-0.038306,Non-Gempa
24736,0.003013,-0.000072,-0.03009,Non-Gempa
24737,0.005626,0.022409,-0.020737,Non-Gempa
24738,-0.002828,0.042665,-0.010394,Non-Gempa
24739,-0.019811,0.059205,0.000165,Non-Gempa
24740,-0.041182,0.071326,0.009579,Non-Gempa
24741,-0.062268,0.079427,0.016742,Non-Gempa
24742,-0.079098,0.08465,0.021515,Non-Gempa
24743,-0.089282,0.08834,0.024445,Non-Gempa
24744,-0.092132,0.091812,0.026006,Non-Gempa
24745,-0.0882,0.096252,0.026159,Non-Gempa
24746,-0.078583,0.102417,0.02445,Non-Gempa
24747,-0.06434,0.110323,0.020557,Non-Gempa
24748,-0.046301,0.119213,0.014645,Non-Gempa
24749,-0.025075,0.127867,0.007078,Non-Gempa
24750,-0.001126,0.135162,-0.001935,Non-Gempa
24751,0.025016,0.140402,-0.012205,Non-Gempa
24752,0.052335,0.143094,-0.023357,Non-Gempa
24753,0.078952,0.142592,-0.034997,Non-Gempa
24754,0.102137,0.138103,-0.046987,Non-Gempa
24755,0.118815,0.128916,-0.05938,Non-Gempa
24756,0.126533,0.114634,-0.072122,Non-Gempa
24757,0.124422,0.095378,-0.084775,Non-Gempa
24758,0.113643,0.071987,-0.096547,Non-Gempa
24759,0.097248,0.04606,-0.106753,Non-Gempa
24760,0.079446,0.019682,-0.11515,Non-Gempa
24761,0.064572,-0.005038,-0.121731,Non-Gempa
24762,0.056044,-0.026456,-0.126362,Non-Gempa
24763,0.05554,-0.043681,-0.128736,Non-Gempa
24764,0.06265,-0.056552,-0.128528,Non-Gempa
24765,0.074986,-0.065423,-0.125491,Non-Gempa
24766,0.088808,-0.070908,-0.119471,Non-Gempa
24767,0.099992,-0.073564,-0.110376,Non-Gempa
24768,0.105129,-0.073571,-0.09818,Non-Gempa
24769,0.102338,-0.070606,-0.082977,Non-Gempa
24770,0.091365,-0.064139,-0.065003,Non-Gempa
24771,0.073198,-0.053814,-0.044583,Non-Gempa
24772,0.049425,-0.039599,-0.022148,Non-Gempa
24773,0.021689,-0.02174,0.001611,Non-Gempa
24774,-0.008585,-0.000669,0.025722,Non-Gempa
24775,-0.040175,0.023026,0.049242,Non-Gempa
24776,-0.071827,0.048482,0.071491,Non-Gempa
24777,-0.101883,0.074395,0.091834,Non-Gempa
24778,-0.127965,0.098899,0.109334,Non-Gempa
24779,-0.147071,0.119599,0.12271,Non-Gempa
24780,-0.156339,0.133842,0.130639,Non-Gempa
24781,-0.153998,0.139178,0.132184,Non-Gempa
24782,-0.139931,0.133938,0.126987,Non-Gempa
24783,-0.115785,0.117723,0.115008,Non-Gempa
24784,-0.084665,0.091625,0.09632,Non-Gempa
24785,-0.050663,0.058165,0.071419,Non-Gempa
24786,-0.018331,0.020966,0.041599,Non-Gempa
24787,0.008006,-0.015797,0.008853,Non-Gempa
24788,0.025158,-0.048067,-0.024497,Non-Gempa
24789,0.031795,-0.072458,-0.05616,Non-Gempa
24790,0.02861,-0.086502,-0.084074,Non-Gempa
24791,0.018044,-0.088794,-0.106425,Non-Gempa
24792,0.003763,-0.079208,-0.121591,Non-Gempa
24793,-0.009998,-0.058948,-0.128059,Non-Gempa
24794,-0.019185,-0.03022,-0.124411,Non-Gempa
24795,-0.020514,0.004286,-0.109445,Non-Gempa
24796,-0.011706,0.041792,-0.0825,Non-Gempa
24797,0.008454,0.079566,-0.043955,Non-Gempa
24798,0.039985,0.114807,0.004573,Non-Gempa
24799,0.081464,0.144713,0.060682,Non-Gempa
24800,0.129745,0.167018,0.121717,Non-Gempa
24801,-0.005138,-0.001499,-0.000873,Non-Gempa
24802,-0.00475,-0.001549,-0.001268,Non-Gempa
24803,-0.004344,-0.001206,-0.001366,Non-Gempa
24804,-0.003796,-0.000742,-0.001087,Non-Gempa
24805,-0.003043,-0.000333,-0.000661,Non-Gempa
24806,-0.002013,-0.000044,-0.00039,Non-Gempa
24807,-0.00056,0.000095,-0.000359,Non-Gempa
24808,0.001498,0.000092,-0.000415,Non-Gempa
24809,0.004311,0.000013,-0.000357,Non-Gempa
24810,0.007972,-0.000083,-0.000133,Non-Gempa
24811,0.012503,-0.000224,0.000112,Non-Gempa
24812,0.01779,-0.0005,0.000164,Non-Gempa
24813,0.023543,-0.00096,-0.000079,Non-Gempa
24814,0.029338,-0.00152,-0.000535,Non-Gempa
24815,0.0347,-0.001985,-0.000957,Non-Gempa
24816,0.039165,-0.002224,-0.001018,Non-Gempa
24817,0.042301,-0.002307,-0.000502,Non-Gempa
24818,0.04371,-0.002382,0.000436,Non-Gempa
24819,0.043086,-0.002509,0.001231,Non-Gempa
24820,0.040358,-0.002632,0.001326,Non-Gempa
24821,0.035787,-0.002647,0.000622,Non-Gempa
24822,0.029892,-0.002463,-0.000455,Non-Gempa
24823,0.023311,-0.002049,-0.001308,Non-Gempa
24824,0.016682,-0.001473,-0.00169,Non-Gempa
24825,0.010555,-0.000885,-0.001928,Non-Gempa
24826,0.005269,-0.000413,-0.002525,Non-Gempa
24827,0.000876,-0.000043,-0.003634,Non-Gempa
24828,-0.002809,0.000384,-0.004969,Non-Gempa
24829,-0.006085,0.00107,-0.00607,Non-Gempa
24830,-0.009232,0.002081,-0.006656,Non-Gempa
24831,-0.012418,0.003267,-0.006799,Non-Gempa
24832,-0.015665,0.004416,-0.006775,Non-Gempa
24833,-0.018854,0.005426,-0.006824,Non-Gempa
24834,-0.021757,0.006322,-0.007028,Non-Gempa
24835,-0.024117,0.00717,-0.00733,Non-Gempa
24836,-0.025792,0.007997,-0.007598,Non-Gempa
24837,-0.026831,0.008716,-0.007717,Non-Gempa
24838,-0.027371,0.009069,-0.00769,Non-Gempa
24839,-0.027517,0.008678,-0.007647,Non-Gempa
24840,-0.027348,0.007262,-0.007709,Non-Gempa
24841,-0.026978,0.004851,-0.007851,Non-Gempa
24842,-0.026561,0.001799,-0.0079,Non-Gempa
24843,-0.026253,-0.001369,-0.007681,Non-Gempa
24844,-0.026148,-0.004174,-0.007206,Non-Gempa
24845,-0.026262,-0.006355,-0.006725,Non-Gempa
